,location,timestamp,title,username,cantons,starttime,endtime,duplicate,place,category,severity
129,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
130,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,2
131,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
132,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,SCHNEEDECKE,7
133,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
134,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
135,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Frauenkappelen,HAGEL,1
136,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Kirchberg BE,BLITZE,1
137,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Burgistein,HAGEL,4
138,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Mühleberg,HAGEL,3
139,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Frauenkappelen,HAGEL,2
140,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
141,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
142,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wileroltigen,HAGEL,3
143,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
144,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Frauenkappelen,HAGEL,2
145,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
146,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
147,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
148,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
149,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
150,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Mühleberg,HAGEL,3
151,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
152,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
153,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
154,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
155,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
156,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
157,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
158,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
159,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
160,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wileroltigen,HAGEL,2
161,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
162,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
163,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,3
164,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,3
165,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,3
166,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
167,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
168,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
169,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,1
170,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,4
171,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
172,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
173,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,BEWOELKUNG,5
174,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
175,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
176,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,4
177,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,2
178,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,REGEN,1
179,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,3
180,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
181,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
182,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
183,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
184,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
185,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Kirchberg BE,REGEN,1
186,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
187,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
188,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,5
189,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
190,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
191,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,2
192,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
193,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
194,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
195,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
196,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Ittigen,HAGEL,1
197,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
198,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
199,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
200,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
201,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,3
202,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
203,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,2
204,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
205,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Zollikofen,BLITZE,5
206,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
207,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
208,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
209,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
210,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
211,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
212,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
213,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,1
214,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
215,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
216,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
217,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
218,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,2
219,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
220,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
221,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
222,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
223,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
224,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
225,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
226,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
227,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
228,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
229,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
230,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
231,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
232,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
233,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
234,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
235,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
236,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
237,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
238,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,3
239,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
240,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
241,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
242,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
243,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
244,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
245,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
246,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
247,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
248,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
249,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
250,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
251,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
252,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
253,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
254,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,3
255,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
256,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
257,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Belp,REGEN,1
258,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,1
259,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Köniz,HAGEL,2
260,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
261,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
262,3074 Muri bei Bern,2022-05-22,Gewitter 22.05.2022 - 23.05.2022,Federwolke,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
